Site,Locality,Catalog,FAI,Base,Weight,L,Br,T,Br1,Br2,Br3,T1,T2,T3,ScarCnt,Mean_Scar_Length,GM,GM_L,GM_Br1,GM_Br2,GM_Br3,GM_T1,GM_T2,GM_T3,Mode,Typology,Contexts,Flaked,SABox,FAC1_1,FAC2_1,cSDI
OGS5,OGS5,30+25,0,flake,1572,196,120,54.4,113.65,117,91,47,47,22,0, ,73.4434421446036,2.66872023255791,1.54744925729697,1.59306258780243,1.23904867940189,.639948219031744,.639948219031744,.299550230185072,2,Large Flake,Acheulean,Unmodified,81420.8,1.74234439732726,.314616103627896,0
OGS5,OGS5,40,0,flake,904,160,105.6,61.34,72,101.36,65,56.74,59.3,25,0, ,67.4997793260976,2.37037811971244,1.0666701538706,1.50163453883783,.96296611113318,.840595340703025,.878521390618424,.370371581205069,2,Large Flake,Acheulean,Unmodified,66375.808,.515006941105077,-.491347362335464,0
OGS5,OGS5,42,75,cobble,900,168,94,90,92.17,80.67,47.82,74,90,50.44,7,118.442857142857,79.4973824646728,2.11327712676145,1.15940924270002,1.01475039176099,.601529239296028,.930848258216355,1.13211274647935,.634486299249093,2,Pick,Acheulean,Flaked,78744,-.706220649097329,-1.59585834379071,.0177791323783399
OGS5,OGS5,43,5,flake,888,152.3,105.5,49.5,85.8,103.7,75.7,48.6,50.9,28,4,34.9375,68.5392156286824,2.22208554041674,1.25183807858014,1.51300243296924,1.10447718588015,.709083107447494,.742640538458384,.408525247089091,2,Knife,Acheulean,Flaked,57657.5,.554542083286697,.440994146768964,.0138750379395569
OGS5,OGS5,46,100,indet,1514,216,103,100.4,86.09,103,47.49,61.75,96.87,54.4,16,87.613125,84.0363706322709,2.57031566659607,1.02443738767248,1.22565978546016,.565112458364109,.73480089079772,1.15271517881093,.647338760476048,2,Pick,Acheulean,Flaked,108551.2,.182885204201233,-2.11048804973829,.0294791766465963
OGS5,OGS5,47,0,flake,688,156,78.43,49.69,72.81,75.79,53.9,26.29,49,43.5,0, ,59.3704468742777,2.62756991420907,1.22636772726643,1.27656104998657,.907859092153006,.442812904131772,.825326447411823,.732687764539068,2,Large Flake,Acheulean,Unmodified,47767.8134,.847193979751258,-.775935374471768,0
OGS5,OGS5,49,100,indet,400,123,78,66,72.03,68.22,32.09,44.5,60.17,31.22,15, ,55.4967504481221,2.21634598434694,1.29791383132122,1.2292611630256,.578232053964987,.801848750434464,1.08420762502566,.562555460417168,2,Pick,Acheulean,Flaked,45720,-.192557535689273,-1.26925411607778,.0656167979002625
OGS5,OGS5,5,5,flake,892,175,111,48,96.29,68.93,35.36,73.53,71.23,58.87,4, ,74.4379619102877,2.35095098668753,1.29356040290367,.926006008642124,.475026439367264,.987802434577911,.956904221610018,.790859911921687,2,Knife,Acheulean,Flaked,66306,-.375495637507755,-2.19069917190791,.0120652731276204
OGS5,OGS5,50,10,flake,786,154.81,112.97,54.67,101.64,112,59.68,58.4,55,31.57,6,59.5416666666667,72.6335434396057,2.13138438067149,1.3993534555355,1.541987278827,.821658935717814,.804036223959791,.757225895852543,.434647664219359,2,Knife,Acheulean,Flaked,64256.8366,.304701287503296,.115287889279494,.0186750556593693
OGS5,OGS5,51,25,flake,2172,255,129.87,88.33,105.8,111.86,78,70,88,40,3,115.176666666667,92.5135057173397,2.75635430765225,1.14361680686121,1.20912075629012,.843120141164217,.756646280531989,.951212466954501,.432369303161137,2,Knife,Acheulean,Flaked,134224.8342,.907898488766199,-1.74996647326624,.00447011168667921
OGS5,OGS5,52,5,flake,646,109,138,49,92.16,102.01,71.3,28.5,49.6,36.79,4,22.0125,62.6770032691944,1.73907484906148,1.47039576228904,1.62755069130974,1.13757831869801,.454712231176625,.791358830398618,.586977648596072,2,Knife,Acheulean,Flaked,54290,-.0557230875428659,1.9286084848747,.014735678762203
OGS5,OGS5,55,0,flake,726,145.8,95.9,60.4,80.6,90.5,73.3,60,54.8,40,0, ,72.2255717612562,2.01867560816197,1.11594824429256,1.25301881027886,1.0148760087673,.830730702947313,.758734042025213,.553820468631542,2,Large Flake,Acheulean,Unmodified,57161.8,-.235156904550402,.0775704128960981,0
OGS5,OGS5,56,0,flake,288,114.6,89.2,32.4,69.4,85.2,67.9,31.7,26.8,16.3,0, ,48.5645425783127,2.35974630699346,1.4290261230833,1.75436636436163,1.39813939131637,.652739598007789,.551842940902484,.335635818533974,2,Large Flake,Acheulean,Unmodified,33650.88,1.36547117545442,1.39283373392031,0
OGS5,OGS5,57,30,flake,498,127,92,45,83.13,85.38,60.56,44.62,40.85,25.9,11,38.7363636363636,59.2949687054556,2.14183433725828,1.40197392485261,1.43991980878041,1.02133454696348,.75250904038161,.688928603755912,.436799286102279,2,Handaxe,Acheulean,Flaked,43078,.40666577389595,.437849087405301,.0510701518176331
OGS5,OGS5,54,0,flake,398,110.3,85.7,54.5,63.8,77.3,58.5,31,52.2,53.1,0, ,59.799016104743,1.844511953287,1.06690718603545,1.2926634087859,.978276965251943,.518403178167696,.872924061301734,.887974476151763,2,Large Flake,Acheulean,Unmodified,40269.42,-.663010107788252,.608613394303181,0
OGS5,OGS5,58,50,cobble,332,84.58,69.18,61.03,59.47,69,58.3,55.12,60.24,43.42,6,38.4833333333333,60.3544932726879,1.40138696248942,.985345030258283,1.14324545296488,.965959563881922,.913270860397454,.998102986762384,.719416196633843,1,Core,Acheulean,Flaked,30470.4344,-1.70651926476916,.598825277229122,.0393824382103328
OGS5,OGS5,59,10,flake,420,110,94,37,78.04,109.22,66.79,36.54,38.46,19.76,4,34,56.054775533809,1.96236625608561,1.39220966022655,1.94845129536064,1.19151311130871,.651862390885165,.686114601900478,.352512338365924,2,Knife,Acheulean,Flaked,35776,.630914176083094,1.87533391562523,.0223613595706619
OGS5,OGS5,6,75,cobble,1866,212,121,82,140.56,123.99,87.29,89.8,80.9,43.6,9,106.155555555556,100.305067132713,2.11355224676241,1.40132501794776,1.23612897677392,.870245168018353,.895268829053135,.806539513033392,.434673952636043,2,Pick,Acheulean,Flaked,105916,.0197481356803502,-.326498396111579,.0169945994939386
OGS5,OGS5,60+68,20,flake,1340,190,118.8,59.8,99.84,105,84,59,47,32,9,56.8555555555556,76.1484282672722,2.49512700817832,1.31112358156065,1.37888597820381,1.10310878256304,.774802597276424,.617215628338847,.420231917166874,2,Handaxe,Acheulean,Flaked,82076.48,.984330177568025,-.167195930412502,.0219307650620494
OGS5,OGS5,61,5,flake,446,138,90.75,50,78,82.71,62.47,18.7,44.8,31.2,2,39,54.6382493492952,2.52570317759971,1.42757136125201,1.5137747088353,1.14333824278735,.342251082761699,.819938422872948,.571028544500803,2,Knife,Acheulean,Flaked,47922,1.20974143704899,.392493584625339,.008346897041025
OGS5,OGS5,62,5,flake,1080,179.22,108.35,60.93,87.46,109.72,79.81,62.61,55.65,34.16,6,37.6666666666667,77.1960560694521,2.32162119576107,1.13295943411039,1.42131613435389,1.03386110720729,.811051797046092,.720891750608769,.442509653203873,2,Handaxe,Acheulean,Flaked,73880.2542,.503746218139576,-.158265724393078,.0162424996095912
OGS5,OGS5,63,5,flake,848,164,108,45.66,92.5,107.6,67,46,44,26,3,40.8666666666667,66.5066719401206,2.46591800816101,1.39083790094447,1.61788279072027,1.00741772284627,.691659929118332,.661587758287101,.390938220806014,2,Knife,Acheulean,Flaked,60263.04,1.13062514412229,.137751943212255,.0099563513556568
OGS5,OGS5,64,10,flake,1100,151,133,59,110.93,111.09,89.13,59.21,55.5,36.52,7,33.1428571428571,79.4052271370378,1.90163803372042,1.39701130516958,1.39902628586756,1.12247018506954,.745668794546928,.698946429612472,.459919344314369,2,Knife,Acheulean,Flaked,73678,.00453696080796639,1.00589243163646,.0190016015635604
OGS5,OGS5,65,0,flake,550,127,91,54.2,73.5,91,61.2,28.7,53.7,37.2,0, ,60.5397228062836,2.09779619253259,1.21407889882791,1.50314530331075,1.01090651167712,.474068903351852,.887020909755905,.61447258552923,2,Large Flake,Acheulean,Unmodified,46745.2,.178947733353864,.596181301500139,0
OGS5,OGS5,66,10,flake,642,120,101,49,79.89,102.71,79.18,33.91,49.44,32,4,44,63.542668067291,1.88849482796223,1.25726543171586,1.61639419816667,1.24609183731708,.533657163468327,.77805986912044,.503598620789929,2,Knife,Acheulean,Flaked,45898,.140154447756101,1.62196925961791,.0174299533748747
OGS5,OGS5,67,0,flake,1110,187,114,58.5,95.4,113.8,78.7,57.9,50.85,32.6,0, ,76.5016117850223,2.44439294332112,1.2470325496943,1.48755035802109,1.02873649539771,.756846799028303,.664691877903095,.426134812578975,2,Large Flake,Acheulean,Unmodified,77853,.881708982178637,-.123172712242639,0
OGS5,OGS5,69,0,flake,804,135,131.5,56.14,115,125,79.4,54.9,50.94,31.5,0, ,75.1796961585307,1.79569760052404,1.52966832637233,1.66268296344819,1.05613621838229,.730250357546444,.677576561264405,.418996106788943,2,Large Flake,Acheulean,Unmodified,65427.62,.0953134988226391,1.56066925697346,0
OGS5,OGS5,7,75,cobble,1316,184,108,85,84.59,84.52,73.12,83.99,80.1,51.97,9,95.1555555555556,85.5839231276127,2.14993649830285,.988386567344772,.987568656720418,.854366069325568,.981375904850307,.935923443011186,.607240216395648,2,Pick,Acheulean,Flaked,89384,-.54037099460632,-1.22360090899955,.0201378322742325
OGS5,OGS5,71,0,flake,270,110.5,101.3,28.2,74,98,61,27.2,29.4,25.3,0, ,51.7128049411874,2.13680151609782,1.43098020082569,1.89508188757996,1.17959178716712,.525981911654847,.568524566273989,.489240528120134,2,Large Flake,Acheulean,Unmodified,34332.82,.941757042712966,1.73549460271618,0
OGS5,OGS5,72,30,flake,808,157,84,54,88.9,85.5,56.52,43.23,50,47.99,7,53.3,68.3883678025854,2.29571204935329,1.29992866998412,1.25021261286437,.826456337767184,.632125043907915,.731118487055188,.701727523875569,2,Pick,Acheulean,Flaked,52404,.258059873946038,-.41649048630014,.026715517899397
OGS5,OGS5,76,75,flake,492,134,81.86,54.29,64.81,81.86,56.59,38.75,54,32.45,12,47.7583333333333,59.7907581409241,2.24114903651444,1.08394678400374,1.36910791141099,.946467343107106,.648093471380109,.9031496117297,.542726016678311,2,Pick,Acheulean,Flaked,45376.5588,.178309870233769,-.25783020344539,.0528907449896796
OGS5,OGS5,75,0,flake,396,130.3,99.4,34.4,88.8,92,44,31,27.2,22.6,0, ,50.9605194329347,2.55688131616237,1.74252540963329,1.80531911808855,.863413491259741,.608314050660272,.533746521869658,.44348056596523,2,Large Flake,Acheulean,Unmodified,41707,1.61833428042879,.397798600101073,0
OGS5,OGS5,77,80,cobble,1120,142.65,95.76,77.6,92.71,65.16,30.24,70.7,73,55.97,10,74.169,69.1071027183143,2.0641872454334,1.34154083087368,.942884268576517,.437581649505124,1.02304968981522,1.05633136289266,.80990227919318,2,Pick,Acheulean,Flaked,64321.56,-.916109449036605,-1.80362865136432,.0310937732231619
OGS5,OGS5,78,40,flake,418,123.7,105.4,46,102.6,95.3,62.5,35.3,44.4,30,5,58.4,62.0821840434361,1.99252010711242,1.65264804357101,1.53506197419413,1.00673004603497,.568601130000552,.715181024703244,.483230422096787,2,Handaxe,Acheulean,Flaked,47153.16,.396630719063509,1.15124519998961,.0212074864123635
OGS5,OGS5,8,100,indet,1170,179,92,90,46.8,84,44.92,50.26,96.4,50.67,18,70.3177777777778,69.4080371648847,2.5789520538489,.674273497877812,1.21023448337043,.647187297535712,.724123632549975,1.3888881452013,.730030729433092,2,Pick,Acheulean,Flaked,81716,-.140565918278188,-2.42120431402286,.0440550198247589
OGS5,OGS5,80,0,flake,276,114.5,91.7,31.9,67.6,89.9,60.1,19.3,25.2,31.9,0, ,48.6909042367765,2.35156856901247,1.38834965297156,1.84634073671809,1.23431677727205,.396377933466732,.517550462350344,.655153164641903,2,Large Flake,Acheulean,Unmodified,34154.86,1.25928531761407,1.54079137413225,0
OGS5,OGS5,81,10,flake,1250,172.85,115.75,70,108.08,122.16,83.49,66.5,40,25.6,8,42,74.696451764116,2.31403227218668,1.44692281155879,1.63541904755756,1.11772377439899,.890269864624901,.535500670451068,.342720429088684,2,Handaxe,Acheulean,Flaked,80418.775,.980772076735993,.578532506827021,.0198958514351904
OGS5,OGS5,2015-1,0,flake,630,154.83,95.89,61.47,71,95.88,58.37,25,44,50,0, ,61.6472077021766,2.5115492780792,1.15171477584204,1.55530158743288,.946839316421125,.405533371775366,.713738734324644,.811066743550732,2,Large Flake,Acheulean,Unmodified,60516.8142,.853542633432067,-.00533897251156586,0
OGS5,OGS5,2015-2,20,flake,976,165.36,110,59.62,91.95,102.1,75.81,60.75,55.83,26.24,10,45.827,72.4462691892789,2.2825191945767,1.26921649698432,1.40932032998477,1.04643069751367,.838552498007588,.770640098168949,.362199465806076,2,Handaxe,Acheulean,Flaked,69213.1264,.520938000932062,-.0757055251847866,.0288962528356471
OGS5,OGS5,2015-3,40,flake,786,115.68,104,60.7,94.85,101,66,53.6,59,36.5,9,50.9088888888889,70.2487588814636,1.64671948432849,1.35020179018462,1.4377478208608,.939518377988244,.763002803941968,.839872489413734,.519582133281378,2,Knife,Acheulean,Flaked,50730.592,-.629196076973276,1.02483818301039,.0354815492789834
OGS5,OGS5,2015-4,50,flake,512,135.66,77.93,47.85,71.99,77.32,41.4,51.69,52.4,21.09,9,45.3777777777778,56.2680040748324,2.41096165095143,1.2794127174701,1.3741379540879,.735764502059482,.918639302209049,.931257485698475,.374813365904215,2,Pick,Acheulean,Flaked,41584.5306,.440326865576105,-1.15249734359741,.0432853268758551
BSN17,BSN17,17B-2012-2,80,cobble,58,47,43,35,36.98,38.47,32.64,28.29,30.15,26.5,12,26.1833333333333,33.6966073245927,1.39479917213203,1.09743985926473,1.14165796067913,.968643510178499,.83955039531096,.894748830633632,.786429320457421,1,Core,Acheulean,Flaked,10342,-1.60545739120878,.863637913200785,.23206343067105
BSN17,BSN17,17C-2013-1,30,cobble,480,128,87,46,82.6,54.82,27.39,45,46,25.96,8,30.625,50.6323420158338,2.52802842815313,1.63136834504256,1.08270717524496,.540958583180579,.888759994272584,.90851021636753,.512715765584806,2,Pick,Acheulean,Flaked,42052,.484683658057527,-1.83980615616083,.0380481308855702
BSN17,BSN17,17c-2013-3,60,cobble,170,85,48.98,42.66,42.46,48.98,35.41,42.66,38.06,26.56,6,39.8666666666667,42.9573352034491,1.97870746864147,.988422577864906,1.1402010801654,.824306252524642,.993078360144062,.885995367723465,.618287886671971,1,Core,Acheulean,Flaked,19757.7736,-.721343898011258,-.716618632614575,.0607355881433928
BSN17,BSN17,17C-2013-6,0,flake,366,107.2,81,45.7,84,62.8,47.6,40,37.5,28.2,0, ,52.7642959866631,2.03167687534571,1.59198561127836,1.19019876652715,.902125179724403,.758088386323028,.710707862177839,.534452312357734,2,Large Flake,Acheulean,Unmodified,34567.88,.0267016735206473,.182048424180488,0
BSN17,BSN17,17C-2015-1,0,flake,298,109,88.8,35.6,78.6,87.1,68.2,20.5,31.2,35,0, ,52.7685838297467,2.06562299173461,1.48952263440679,1.65060332642279,1.2924356700578,.388488727803298,.591260893046971,.663273437712949,2,Large Flake,Acheulean,Unmodified,33441.76,.686717371170839,1.91021634518017,0
BSN17,BSN17,17C-2015-2,20,flake,304,92.8,73.8,44.4,72.3,63.1,49.3,39.6,42.5,25.2,7,36.7285714285714,50.9003806124667,1.82316907817525,1.42042159862145,1.23967638828511,.968558572780599,.777990253186851,.834964286879827,.49508470657345,2,Knife,Acheulean,Flaked,28491.36,-.40660438404985,.50939484686632,.0491377035002892
BSN17,BSN17,17C-2015-3,25,flake,754,135.5,94,57.3,83,92.2,69.3,42.6,59,31.2,5,48.3,66.3066094594045,2.04353685258116,1.25176058128588,1.39050994692239,1.04514467810978,.642469888708174,.889805714408035,.470541326941198,2,Pick,Acheulean,Flaked,51774.7,.0550119699334912,.434557041461858,.0193144528118946
BSN17,BSN17,17C-201,0,flake,278,125,75.1,34.5,75.3,68.7,62.2,22,28.3,33,0, ,50.4026760591451,2.4800270496217,1.49396829469211,1.36302286647209,1.23406145989176,.436484760733419,.561478124034353,.654727141100129,2,Large Flake,Acheulean,Unmodified,32581.9,1.15700538088801,.620808372435666,0
BSN17,BSN17,17C-212,35,cobble,312,73.5,66.1,51.7,65.5,55.6,53.2,47,50.5,47.3,4,50.425,55.3853701880189,1.32706524756423,1.18262277163887,1.00387520768124,.960542464903635,.848599546061482,.911793129278826,.854016138908683,1,Core,Acheulean,Flaked,24151.34,-1.82316016223247,.81718846821516,.0331244560343236
BSN17,BSN17,17c-231,50,cobble,480,101,90,63,68.15,75.23,41.79,50.37,58.29,46.03,9,57.7,60.3761447626905,1.67284612816837,1.12875706568985,1.24602192299115,.692160789070854,.834269895800405,.965447532781529,.762387200788021,1,Core,Acheulean,Flaked,42246,-1.20232378478143,-.0503802127732179,.0426075841499787
BSN17,BSN17,17C-235,40,cobble,198,67.8,53.6,49.7,48.4,52.9,40.3,39,47.3,45.6,4,39.925,48.0163872420109,1.41201793584087,1.00798920493655,1.10170720952776,.839296796672374,.812222706457136,.985080359369808,.949675779857574,1,Core,Acheulean,Flaked,19335.32,-1.84790493877124,.442802164820457,.0413750587008645
BSN17,BSN17,17c-28,60,cobble,494,90,78,78,63.61,78,62.15,53.2,70.67,59.61,11,56.9181818181818,67.248306979272,1.33832365516266,.945897418943298,1.15988050114097,.924186835203993,.791097982829484,1.05088147455939,.886416367602735,1,Core,Acheulean,Flaked,40248,-1.91459080897528,.731189912219814,.0546611011727291
BSN17,BSN17,17C-29,70,cobble,520,113,80.49,62,72.5,74.78,56.62,52.13,63.6,47.55,12, ,66.0230077788869,1.71152457001717,1.09810204713491,1.13263546323791,.857579833224535,.789573237477835,.963300554452144,.720203480569174,2,Pick,Acheulean,Flaked,42183.5,-1.10878907406152,.0497486461263721,.0568942833098249
BSN17,BSN17,17C-36,65,cobble,228,103,58,47,57.64,51.18,30.81,39.2,43.6,24.55,15,32.1333333333333,45.3222052016724,2.27261669068563,1.27178277719534,1.12924778863389,.679799225631305,.864918196843465,.962000851591201,.541677085012935,2,Pick,Acheulean,Flaked,27082,-.0840279881047292,-1.2985390683836,.11077468429215
BSN17,BSN17,2012-1,80,cobble,554,128,80,78,79.98,64.16,35.89,77.58,63.49,41.43,16,44.78125,64.8250328511555,1.97454585628827,1.23378263739012,.989741110464494,.553644146735828,1.19675990258472,.979405596997986,.639104959578304,2,Pick,Acheulean,Flaked,52928,-.975615116068995,-1.55666294062295,.060459492140266
BSN17,BSN17,2014-12,65,cobble,580,101,88,73.6,84.43,83.33,50.43,72.64,73.6,44.82,11,37.2272727272727,70.4191167608553,1.43426962231006,1.19896420011523,1.18334344185245,.716140762901944,1.03153807291686,1.04517073467347,.636474895761752,1,Core,Acheulean,Flaked,45596.8,-1.65169848706465,.0980234035341933,.0482489999298196
BSN17,BSN17,21,30,cobble,682,159,79,78.67,55.7,73.31,43.92,74.64,43.46,22.3,7,46.2571428571429,57.4389243085767,2.76815768947571,.969725681155957,1.27631220261298,.764638274979706,1.29946723234256,.756629768456695,.388238468398166,2,Pick,Acheulean,Flaked,62568.92,.730074407813773,-2.33512851393133,.0223753262802043
BSN17,BSN17,24,60,cobble,854,181,79.5,64,77,61.87,29.37,63,61,35.88,13,50.2615384615385,61.9252866957244,2.92287706134265,1.2434338879745,.999107203233534,.474281211555987,1.01735499925186,.985058015148627,.579407894812012,2,Pick,Acheulean,Flaked,62123,.702990865620702,-3.25388671718166,.0418524540025433
BSN17,BSN17,25,25,cobble,866,131,93,68,81.11,92.97,76.94,53.86,65.16,45.13,6,52.4666666666667,73.901030683651,1.77264104151366,1.09754896852804,1.25803387503454,1.04112215064169,.728812568671189,.881719773015497,.610681604606958,1,Core,Acheulean,Flaked,54830,-.696874580780768,.574659030202504,.0218858289257706
BSN17,BSN17,26,0,flake,402,121.8,96.7,40.5,86.5,98,59.2,30,39.7,38.7,0, ,60.0547966379854,2.02814773870968,1.44035122658775,1.63184300815722,.985766388601094,.499543778007311,.661062932896342,.644411473629431,2,Large Flake,Acheulean,Unmodified,41254.62,.359439257166311,1.1828317645967,0
BSN17,BSN17,32,66,cobble,1000,156,88,80,62.49,88,50.38,46.55,78.04,39.53,6, ,67.2277430116606,2.32047058270187,.929526966109232,1.3089834056267,.749392999721285,.692422471953668,1.16083028380804,.588001295732084,2,Pick,Acheulean,Flaked,66496,-.0954618093662455,-1.22514410544584,.018046198267565
BSN17,BSN17,34,35,cobble,688,141,81,56,75.5,61.62,40.75,54.17,56,30.08,10,40.68,58.8309313437622,2.39669841662213,1.28333851386504,1.0474082016472,.692662840264906,.920774136371778,.951880222204533,.51129566221272,2,Pick,Acheulean,Flaked,47706,.0788789759254945,-1.66278511676269,.0419234477843458
BSN17,BSN17,17C-35,40,cobble,498,117,84,55,85.11,76.64,34.13,53.24,53.07,34.42,9,46.3888888888889,59.1494745563825,1.97803954942107,1.43889697479681,1.29570043647548,.577012733519155,.900092526591263,.897218452032276,.58191556659037,2,Handaxe,Acheulean,Flaked,41766,-.422424155341615,-.580925854425927,.043097256141359
BSN17,BSN17,37,0,flake,410,130,76.5,36,71.5,75.5,59.3,37,34,27,0, ,54.4197436994542,2.3888388875544,1.31386138815492,1.3873641231566,1.08967804639982,.679900298765484,.624773247514228,.496143461261299,2,Large Flake,Acheulean,Unmodified,34758,.800080311386471,.118605528980362,0
BSN17,BSN17,38,10,cobble,316,91,79,50,71.39,70.81,46.22,48.52,37.67,20.95,5, ,50.2954973523621,1.80930709090058,1.41941135405926,1.4078795066667,.918968942213459,.964698681873583,.748973605650822,.416538280817221,1,Core,Acheulean,Flaked,31378,-.32750015697888,.549991247385585,.0318694626808592
BSN17,BSN17,510,50,cobble,246,104,54,53,57.72,49.76,42.82,31.52,35.68,44.31,7, ,48.5671686461478,2.1413642775375,1.18845717403331,1.02456044663717,.881665561193804,.648998096422903,.734652667524402,.912344722477754,2,Pick,Acheulean,Flaked,27980,-.32635350457483,-.417945874983226,.050035739814153
OGS7,OGS7,523,60,cobble,81.6,63,40,36,35.1,37.2,32,35.7,27.2,23.7,4,49.275,34.7002251665575,1.81555017864024,1.01152081381385,1.07203915310186,.922184217722026,1.02881176789614,.783856585063722,.682992686250375,1,Oldowan,Oldowan,Flaked,12456,-.981592342729012,-.255561185626932,.0642260757867694
OGS7,OGS7,355,55,cobble,42,45,33,29,32,28.8,24.4,23.2,28.7,23.5,6,25.4333333333333,28.6472686902547,1.57083038130292,1.11703493781541,1.00533144403387,.85173914008425,.809850329916172,1.0018407098532,.820322532458191,1,Oldowan,Oldowan,Flaked,7494,-1.51346463265298,.0855286133507641,.160128102481986
OGS7,OGS7,334,50,cobble,70,64,40,28,41,38.5,36.7,19.6,25.1,22,6,36.0666666666667,32.7173097320174,1.95615105655735,1.25315927060705,1.17674711996028,1.12173037149461,.599071261070689,.767177992493586,.67242692569159,1,Oldowan,Oldowan,Flaked,10944,-.235819527402102,.616422185948611,.109649122807018
OGS7,OGS7,437,45,flake,54,67,40,22,33.6,38.6,20,10.2,20.8,19.5,5,25.58,25.5919992337813,2.61800570514086,1.31291032377213,1.50828388385727,.781494240340556,.398562062573683,.812754009954178,.761956884332042,1,Oldowan,Oldowan,Flaked,10068,.989986045270593,-.553511053086535,.0993245927691696
OGS7,OGS7,486,70,indet,72.4,70,43,36,34.9,40.8,24.9,19.4,29.2,22.7,8,36.0625,31.6643434836526,2.21068850002019,1.10218612358149,1.28851558286891,.786373480721468,.612676527148453,.922172917151279,.716894699292262,1,Oldowan,Oldowan,Flaked,14156,-.0914830634171604,-.558638423098581,.113026278609777
OGS7,OGS7,335,75,cobble,142,67,60,38.6,50,56.9,26.2,31,39.5,23.5,6,52.8333333333333,39.2578427352974,1.70666535223952,1.27363085988024,1.44939191854371,.667382570577245,.789651133125748,1.00616837930539,.598606504143712,1,Oldowan,Oldowan,Flaked,17844.4,-.840895203854735,.211165789726155,.0672479881643541
OGS7,OGS7,485,70,cobble,84.2,62,51,41,47.3,36.4,21.4,30.6,34.6,24.7,8,39.575,34.6310824664633,1.79029922209451,1.36582505169468,1.0510788981329,.617941989561653,.883599293485354,.999102469104355,.713232109447328,1,Oldowan,Oldowan,Flaked,15590,-1.05333231229817,-.609392886677315,.102629890955741
OGS7,OGS7,2006,35,flake,25.1,42,34,16,29.8,31.3,27.1,13.9,15.2,13.1,5,10.16,22.5209642386418,1.86492903034479,1.32321155010178,1.38981615832838,1.2033232552939,.617202702899824,.674926696696211,.581680245178971,1,Oldowan,Oldowan,Flaked,5288,-.06780038096031,1.32980441589061,.18910741301059
OGS7,OGS7,2016,75,flake,154.4,73,49,46,41.3,41.6,28.3,41,25,14.2,10,12.1,33.919709707804,2.15214106,1.217581175,1.22642559,.834323178,1.20873676,.73703461,.418635658,1,Oldowan,Oldowan,Flaked,18378,-.134298558260917,-.86420269188883,.108825769942322
OGS7,OGS7,2066,95,cobble,34.2,44,33,27,29.8,28.3,19.4,25.2,25.4,19.6,8,34.3875,26.4392805699925,1.66419051696657,1.12711085012736,1.0703770825035,.733756727935261,.953127296080855,.960691798430703,.741321230285109,1,Oldowan,Oldowan,Flaked,7062,-1.35750858279357,-.32596822729273,.226564712546021
OGS7,OGS7,2081,60,indet,49.6,47,38,25,37.5,34.2,23.8,25.4,23.3,18,7,27.9142857142857,28.5026279880948,1.64897075524514,1.3156681557807,1.199889358072,.835010722868817,.89114589751546,.817468480791741,.631520714774736,1,Oldowan,Oldowan,Flaked,7822,-.970301657636559,.373939280565934,.178982357453337
OGS7,OGS7,2092,50,cobble,35.9,41,33.1,26,24.3,31.3,21.3,22,24.7,22,6,31,25.9576395823615,1.57949646653773,.936140588704071,1.20581071713734,.820567676518384,.847534689361711,.95155031032883,.847534689361711,1,Oldowan,Oldowan,Flaked,6567.4,-1.48203900374838,.18353643363819,.182720711392636
OGS7,OGS7,2222,50,cobble,38,48.8,40.5,20.4,34.7,40.4,25.7,17.2,19.7,14,5,24.88,26.1404076694976,1.8668415816997,1.32744678042991,1.54549999796451,.983152226427918,.657985147648256,.753622523759922,.535569306225325,1,Oldowan,Oldowan,Flaked,7596.24,-.0930595558104267,1.02417793554612,.131644076543132
EG10,EG10,1320,35,cobble,342,81.2,66.8,59.6,62.8,65.6,50.9,57.4,59.6,52.4,10,19.66,60.7460586099544,1.3367122387541,1.03381192849455,1.07990545396883,.837914445228864,.944917272222727,.981133613666804,.862607405304371,1,Oldowan,Oldowan,Flaked,28489.92,-1.98140635919291,.421345016260097,.070200267322618
EG10,EG10,83,30,cobble,192,68.8,53.1,47.7,44.3,52.2,36.3,44.6,47.5,43.8,12,20.8166666666667,47.3785424409154,1.4521341614888,.935022432470257,1.10176458182726,.766169622994816,.941354412825586,1.00256355626043,.924469131878042,1,Oldowan,Oldowan,Flaked,18935.82,-1.90824972717355,.0340057814673875,.126743917084129
EG10,EG10,4202,45,cobble,182,66,60.5,41,60,56.3,38.8,32,39.3,37.2,11,27.3727272727273,45.5155830851946,1.45005282864252,1.31822984422047,1.23693900382688,.852455299262572,.703055916917585,.863440547964409,.817302503416692,1,Oldowan,Oldowan,Flaked,18359,-1.3186134174624,.997689314219251,.11983223487118
EG10,EG10,1334,35,flake,210,85.1,50.6,44.4,49.1,47.9,34.6,42.8,44.1,35.6,9,31.4777777777778,46.4325083857326,1.83276766555539,1.0574487941101,1.03160483172859,.745167582000192,.921767991607174,.949765617520476,.766704217318117,1,Oldowan,Oldowan,Flaked,20662.28,-1.13016652528542,-.668684823785386,.0871152651111107
EG10,EG10,184,30,cobble,199.1,71,61.4,46,47.6,58.6,43.5,37.2,46,38.9,9,22.2111111111111,47.8394390031024,1.48413111607341,.99499494542386,1.22493075213946,.90929159928441,.777601091801841,.961549737174319,.813136625566978,1,Oldowan,Oldowan,Flaked,20899.6,-1.50772507047309,.647252022232452,.0861260502593351
